input.course_name,Manual Facility Name,input.address,manual street address,input.state,State Abbr.,input.city,input.country,output.website_url,error,tee_on_detected,all_techs
Ambleside Par 3 Golf Course,Ambleside Par 3 Golf Course,"900 Par 3 Road, West Vancouver, British Columbia, Canada, V7P 1T1",900 Par 3 Road,British Columbia,BC,West Vancouver,Canada,https://westvancouver.ca/parks-recreation/golf/ambleside-par-3,,No,
GlenEagles Golf Club,GlenEagles Golf Club,"6190 Marine Dr, West Vancouver, British Columbia, Canada, V7W 2S3",6190 Marine Dr,British Columbia,BC,West Vancouver,Canada,https://westvancouver.ca/parks-recreation/golf/gleneagles-golf-course,,No,"Club Prophet, Square"
Westview Golf Club - Homestead/Lakeland,,"1563 Vandorf Side Rd, Aurora, Ontario, L4G 7C6",1563 Vandorf Side Rd,Ontario,ON,Aurora,Canada,https://westviewgolf.ca/,,No,
Westwood Plateau Golf Academy,,"1630 Parkway Blvd , Coquitlam, British Columbia, V3E 2Y5",1630 Parkway Blvd,British Columbia,BC,Coquitlam,Canada,https://westwoodplateaugolf.com/,,No,"Lightspeed, WordPress"
Whistle Bear Golf Club,Whistle Bear Golf Club,"1316 Dickie Settlement Road, Cambridge, Ontario, N3H 4R8",1316 Dickie Settlement Road,Ontario,ON,Cambridge,Canada,https://whistlebear.ca/,,No,"WordPress, Jonas Software, ClubHouse Online"
White Point Golf Club,White Point Golf Club,"75 White Point Beach Road 2, White Point, Nova Scotia, B0T 1G0",75 White Point Beach Road 2,Nova Scotia,NS,White Point,Canada,https://whitepointgolfclub.ca/,,No,"Lightspeed, WordPress"
White Sands Golf Course & Practice Centre,White Sands Golf Course & Practice Centre,"1705 St. Joseph Blvd., Orleans (Ottawa), Ontario, Canada, K1C 7C6",1705 St. Joseph Blvd.,Ontario,ON,Ottawa,Canada,https://whitesandsgolf.ca/,,No,
White Squirrel Golf Club,White Squirrel Golf Club,"72538 Bluewater Highway #21, RR #2, Zurich, Ontario, N0M 2T0",72538 Bluewater Highway #21,Ontario,ON,Zurich,Canada,https://whitesquirrelgolfclub.com/,,No,"WordPress, Lightspeed"
Whitetail Golf Club,Whitetail Golf Club,"7113 Highway 60, Eganville, Ontario, K0J 1T0",7113 Highway 60,Ontario,ON,Eganville,Canada,https://whitetailgolfclub.ca/,,Yes,"WordPress, Tee It Up, Tee On"
Whitewater Golf Club - River,,"1961 King George's Park Dr, Thunder Bay, Ontario, P7K 0N8",1961 King George's Park Dr,Ontario,ON,Thunder Bay,Canada,https://whitewatergolf.com/,,Yes,"WordPress, Tee On"
Whitlock Golf and Country Club - West/South,,"128 Ct St-Charles CP 426, Hudson Heights, Quebec, J0P 1H0",128 Ct St-Charles CP 426,Quebec,QC,Hudson Heights,Canada,https://whitlockgcc.com/,,No,
Wiarton Bluffs Golf Club,Wiarton Bluffs Golf Club,"502386 Grey Road 1, Wiarton, Ontario, N0H 2T0",502386 Grey Road 1,Ontario,ON,Wiarton,Canada,https://wiartonbluffsgolfclub.ca/,,No,WordPress
Williams Lake Golf Club,Williams Lake Golf Club,"104 Fairview Drive, Williams Lake, British Columbia, V2G 3T1",104 Fairview Drive,British Columbia,BC,Williams Lake,Canada,https://williamslakegolf.ca/,,Yes,Tee On
Willow Bunch Golf Club,Willow Bunch Golf Club,"Box 1000, Willowbunch, Saskatchewan, S0H 4K0",Box 1000,Saskatchewan,SK,Willow Bunch,Canada,https://willowbunch.ca/discover/golf-course/,,No,"WordPress, TeeWire"
Willow Creek Golf Club,Willow Creek Golf Club,"785 East Puce Road, Essex, Ontario, N8M 2X7",785 East Puce Road,Ontario,ON,Essex,Canada,https://willowcreekgolfcourse.com,,No,"WordPress, Lightspeed"
Willow Park Golf and Country Club,Willow Park Golf and Country Club,"639 Willow Park Drive SE, Calgary, Alberta, T2J 0L6",639 Willow Park Drive SE,Alberta,AB,Calgary,Canada,https://willowparkgolf.com,,No,BUZ Club Software
Willow Ridge Golf & Country Club,Willow Ridge Golf & Country Club,"439 Chatham Street South, Blenheim, Ontario, N0P 1A0",439 Chatham Street South,Ontario,ON,Blenheim,Canada,https://willowridgegolf.ca/,,Yes,Tee On
The Willows Golf and Country Club - Lakes/Island,,"382 Cartwright Street, Saskatoon, Saskatchewan, S7T 1B1",382 Cartwright Street,Saskatchewan,SK,Saskatoon,Canada,https://willowsgolf.com,,No,"WordPress, Lightspeed"
The Willows Golf and Country Club - Bridges/Xena,,"382 Cartwright Street, Saskatoon, Saskatchewan, S7T 1B1",382 Cartwright Street,Saskatchewan,SK,Saskatoon,Canada,https://willowsgolf.com/,,No,"WordPress, Lightspeed"
Willow Valley Golf Course,Willow Valley Golf Course,"8475 English Church Rd, Mount Hope, Ontario, Canada, L0R 1W0",8475 English Church Rd,Ontario,ON,Mount Hope,Canada,https://willowvalleygolf.com/,,Yes,Tee On
Winchelsea View Golf Course,Winchelsea View Golf Course,"7655 Harby Road West , Lantzville, British Columbia, V0R 2H0",7655 Harby Road West,British Columbia,BC,Lantzville,Canada,https://winchelseaviewgolfcourse.com/,,No,
Winchester Golf Club,Winchester Golf Club,"750 Winchester Rd E, Brooklin, Ontario, L1M 1V2",750 Winchester Rd E,Ontario,ON,Brooklin,Canada,https://winchestergolfclub.com/,,No,
Windermere Golf and Country Club,Windermere Golf and Country Club,"19110 Ellerslie Road SW , Edmonton, Alberta, T6W 1A5",19110 Ellerslie Road SW,Alberta,AB,Edmonton,Canada,https://windermeregcc.com/,,No,"WordPress, Jonas Software, ClubHouse Online"
Windermere Valley Golf Course,Windermere Valley Golf Course,"1881 Windermere Loop Road , Windermere, British Columbia, V0B 2L2,",1881 Windermere Loop Road,British Columbia,BC,Windermere,Canada,https://windermerevalleygolfcourse.com/,,No,"Lightspeed, WordPress"
Wintergreen Golf Course,Wintergreen Golf Course,"Highway 22, PO Bag #2, Bragg Creek, AB, T0L 0K0",Highway 22,Alberta,AB,Bragg Creek,Canada,https://wintergreengolf.com/,,No,"Club Prophet, WordPress"
Wooden Sticks Golf Club,Wooden Sticks Golf Club,"40 Elgin Park Drive, Uxbridge, Ontario, L9P 1N2",40 Elgin Park Drive,Ontario,ON,Uxbridge,Canada,https://woodensticks.com/,,No,"WordPress, Tee It Up"
Woodington Lake Golf Club - Legacy Course,,"7110 4th Line, Tottenham, Ontario, L0G 1W0",7110 4th Line,Ontario,ON,Tottenham,Canada,https://woodingtonlake.com/,,No,"WordPress, Lightspeed"
Woodside Greens Golf Club,Woodside Greens Golf Club,"847 Charlotteville Road 10, Simcoe, Ontario, N3Y 4J9",847 Charlotteville Road 10,Ontario,ON,Simcoe,Canada,https://woodsidegreensgolf.com/,,No,"WordPress, foreUP Software, ForeUp"
Wow Golf Club,Wow Golf Club,"3415 Pine Hills Dr, Penticton, British Columbia, V2A 9A2",3415 Pine Hills Dr,British Columbia,BC,Penticton,Canada,https://wowgolfclub.com/,,No,WordPress
108 Resort Golf Course,108 Resort Golf Course,"Box 2, 4816 Telqua Drive , 108 Mile Ranch, British Columbia, V0K 2Z0",Box 2,British Columbia,BC,108 Mile Ranch,Canada,https://www.108golfresort.com,,No,Wix Bookings
19 Greens Putting Course,,"2050 Campbell Rd, Kelowna, British Columbia, V1Z 3X7",2050 Campbell Rd,British Columbia,BC,Kelowna,Canada,https://www.19greenskelowna.com/,,No,WordPress
4 Seasons Country Club,4 Seasons Country Club,"R.R. #5 Concession 8, #1900, Claremont, Ontario, L1Y 1A2",R.R. #5 Concession 8,Ontario,ON,Claremont,Canada,https://www.4seasonscountryclub.ca/,,Yes,Tee On
Abitibi Golf Club,Abitibi Golf Club,"101 Park Street, Iroquois Falls, Ontario, P0K 1E0",101 Park Street,Ontario,ON,Iroquois Falls,Canada,https://www.abitibigolfclub.com/,,No,Wix Bookings
Club de Golf de Fauvel,Club de Golf de Fauvel,"361, route 132 C.P. 356 , Bonaventure, Quebec, G0C 1Z0",361,Quebec,QC,Bonaventure,Canada,https://www.agfauvel.com,,No,"Lightspeed, Wix Bookings"
Airlane Golf Club,Airlane Golf Club,"2103 Old Guysborough Rd, Goffs, Nova Scotia, B2T 1B9",2103 Old Guysborough Rd,Nova Scotia,NS,Goffs,Canada,https://www.airlanegolfclub.ca/,,No,
Alberni Golf Club,Alberni Golf Club,"6449 Cherry Creek Road , Port Alberni, British Columbia, V9Y 7L6",6449 Cherry Creek Road,British Columbia,BC,Port Alberni,Canada,https://www.albernigolf.com/,,No,"WordPress, Tee It Up"
Alder Hills Golf Club,Alder Hills Golf Club,"6011 Giscome Road, Prince George, British Columbia, V2N 6T4",6011 Giscome Road,British Columbia,BC,Prince George,Canada,https://www.alderhillsgolfcourse.ca/,,No,
Algonquin Golf Course,Algonquin Golf Course,"465 Brandy Cove Rd, St. Andrews by-the-Sea, New Brunswick, Canada, E5B 2L9",465 Brandy Cove Rd,New Brunswick,NB,St Andrews by the Sea,Canada,https://www.algonquinresort.com/golf,,No,"WordPress, Lightspeed"
Ambassador Golf Club,Ambassador Golf Club,"1025 Sprucewood Avenue, Windsor, Ontario, N9J 3Z1",1025 Sprucewood Avenue,Ontario,ON,Windsor,Canada,https://www.ambassadorgolfclub.com/,,Yes,"WordPress, Tee On"
Amberwood Village Golf and Country Club,Amberwood Village Golf and Country Club,"54 Springbrook Drive , Stittsville, Ontario, K2S 1B9",54 Springbrook Drive,Ontario,ON,Stittsville,Canada,https://www.amberwood.ca/,,No,Lightspeed
Anderson Links Golf & Country Club - East Course,,"4175 Anderson Rd, Ottawa, Ontario, Canada, K0A 1K0",4175 Anderson Rd,Ontario,ON,Ottawa,Canada,https://www.andersonlinks.com/,,Yes,"Wix, Tee On"
Apple Creek Golf Course,Apple Creek Golf Course,"11064 TWP Road 275, Airdrie, Alberta, T4B 2A3",11064 TWP Road 275,Alberta,AB,Airdrie,Canada,https://www.applecreekgolf.ca/,,Yes,Tee On
Aquadeo Beach Golf Course,Aquadeo Beach Golf Course,"100 Aqua Beach Lane, Aquadeo, Saskatchewan, S0M 0L0",100 Aqua Beach Lane,Saskatchewan,SK,Aquadeo,Canada,https://www.aquadeobeachresort.com,Failure,,
Arbutus Ridge Golf Club,Arbutus Ridge Golf Club,"3515 Telegraph Road , Cobble Hill, British Columbia, Canada, V0R 1L4",3515 Telegraph Road,British Columbia,BC,Cobble Hill,Canada,https://www.arbutusridge.com/,,No,"Lightspeed, Squarespace"
Ariss Valley Golf and Country Club - Lakes Course,,"5700 Hwy 86, Ariss, Ontario, Canada, N0B 1B0",5700 Hwy 86,Ontario,ON,Ariss,Canada,https://www.arissvalley.com/,,No,"WordPress, Lightspeed"
Ash Brook Golf Club,Ash Brook Golf Club,"7215 Dale Rd, Port Hope, Ontario, L1A 3V6",7215 Dale Rd,Ontario,ON,Port Hope,Canada,https://www.ashbrookgolfclub.com/,,No,"WordPress, Tee It Up"
Aspen Links Country Club,Aspen Links Country Club,"310 Emerald Park Rd, Emerald Park, Saskatchewan, S4L 1B9",310 Emerald Park Rd,Saskatchewan,SK,Emerald Park,Canada,https://www.aspenlinks.ca/,,Yes,Tee On
Baddeck Forks Golf Club,Baddeck Forks Golf Club,"12 Extension Baddeck Forks, Baddeck, Nova Scotia, Canada, B0E 1B0",12 Extension Baddeck Forks,Nova Scotia,NS,Baddeck,Canada,https://www.baddeckforksgolf.com/,,No,
Balfour Golf Club,Balfour Golf Club,"602 Queens Bay Road, Balfour, British Columbia, V0G 1C0",602 Queens Bay Road,British Columbia,BC,Balfour,Canada,https://www.balfourgr.com/,,Yes,Tee On
Ballantrae Golf Club,Ballantrae Golf Club,"1 The Master's South , Ballantrae, Ontario, L4A 1M2",1 The Master's South,Ontario,ON,Ballantrae,Canada,https://www.ballantraegolfclub.com/,,No,"Lightspeed, WordPress, Noteefy"
Balmoral Golf Course,Balmoral Golf Course,"RR2, LCD1, Red Deer, Alberta, T4N 5E2",RR2,Alberta,AB,Red Deer,Canada,https://www.balmoralgolf.ca/,,Yes,Tee On
Fairmont Banff Springs Golf Course - Stanley Thompson 18,Fairmont Banff Springs Golf Course,"1 Golf Course Road , Banff, Alberta, T0L 0C0",1 Golf Course Road,Alberta,AB,Banff,Canada,https://www.banffmountaingolf.com/,,No,Lightspeed
Barrie Country Club,Barrie Country Club,"635 St. Vincent St. N., PO Box 623, Barrie, Ontario, L4M 4V1",635 St. Vincent St. N.,Ontario,ON,Barrie,Canada,https://www.barriecountryclub.com/,,No,"Jonas Software, ClubHouse Online"
Baxter Creek Golf Club,Baxter Creek Golf Club,"1702 Cedar Valley Road, Fraserville, Ontario, K0L 1V0",1702 Cedar Valley Road,Ontario,ON,Fraserville,Canada,https://www.baxtercreekgolf.com/,,Yes,"Tee On, 121 Marketing"
Bay of Quinte Country Club,,"1830 Old Highway #2 , Belleville, Ontario, K8N 4Z2",1830 Old Highway #2,Ontario,ON,Belleville,Canada,https://www.bayofquintegolf.com/,,No,Lightspeed
Bayview Country Club,Bayview Country Club,"25 Fairway Heights Drive , Thornhill, Ontario, L3T 3X1",25 Fairway Heights Drive,Ontario,ON,Thornhill,Canada,https://www.bayviewclub.com,,No,"Jonas Software, ClubHouse Online"
Bridgewater Country Club,Bridgewater Country Club,"700 Gilmore Rd, Fort Erie, Ontario, Canada, L2A 5M4",700 Gilmore Rd,Ontario,ON,Fort Erie,Canada,https://www.bccgolf.ca/,,Yes,Tee On
Beacon Hall Golf Club,Beacon Hall Golf Club,"400 Beacon Hall Drive, Aurora, Ontario, L4G 3G8",400 Beacon Hall Drive,Ontario,ON,Aurora,Canada,https://www.beaconhall.com/,,No,"Jonas Software, ClubHouse Online, ForeTees"
Bearbrook Golf Club,Bearbrook Golf Club,"4725 Whispering Willow Dr, Navan, Ontario, K4B 1J1",4725 Whispering Willow Dr,Ontario,ON,Navan,Canada,https://www.bearbrookgolf.ca/,,No,
Bear Creek Golf Club - Central/Island Course,,"8545 Simcoe County Road 56, Utopia, Ontario, L0M 1T0",8545 Simcoe County Road 56,Ontario,ON,Utopia,Canada,https://www.bearcreekgolfing.com/,,Yes,Tee On
Beaverton Golf Course,Beaverton Golf Course,"B985 Con. #3 Thorah, Beaverton, Ontario, L0K 1A0",B985 Con. #3 Thorah,Ontario,ON,Beaverton,Canada,https://www.beavertongolfcourse.ca/,,No,"WordPress, Tee It Up"
Beban Park Golf Course & Driving Range,Beban Park Golf Course & Driving Range,"2280 Bowen Road, Nanaimo, British Columbia, V9T 3K7",2280 Bowen Road,British Columbia,BC,Nanaimo,Canada,https://www.bebanparkgolf.ca/,,No,Wix Bookings
Beckwith Golf Club,Beckwith Golf Club,"9602 Franktown Rd., R.R. #6 , Smiths Falls, Ontario, K7A 4S7",9602 Franktown Rd.,Ontario,ON,Smiths Falls,Canada,https://www.beckwithgolfcourse.com/,,No,
Bel Acres Golf and Country Club,Bel Acres Golf and Country Club,"R.R. # 2, Winnipeg, Manitoba, Canada, R3C 2E6",R.R. # 2,Manitoba,MB,Winnipeg,Canada,https://www.belacres.com/,,No,Club Prophet
Bell Bay Golf Club,Bell Bay Golf Club,"761 Hwy 205, Baddeck, Nova Scotia, B0E 1B0",761 Hwy 205,Nova Scotia,NS,Baddeck,Canada,https://www.bellbaygolfclub.com/,,No,"Lightspeed, WordPress, Noteefy"
Bell-E-Acres Golf Club,Bell-E-Acres Golf Club,"1313 Hodgson Rd RR #1 , Williams Lake, British Columbia, V2G 2P1",1313 Hodgson Rd RR #1,British Columbia,BC,Williams Lake,Canada,https://www.belleacres.ca/,Domain parked,,
Belmont Golf Club,Belmont Golf Club,"45809 Ferguson Line R.R. #1, Belmont, Ontario, N0L 1B0",45809 Ferguson Line R.R. #1,Ontario,ON,Belmont,Canada,https://www.belmontgolfclub.com/,,Yes,"WordPress, Tee It Up, Tee On, Square"
Beverly Golf and Country Club,Beverly Golf and Country Club,"1211 2nd Concession Road West, Copetown, Ontario, L0R 1J0",1211 2nd Concession Road West,Ontario,ON,Copetown,Canada,https://www.beverlygolfclub.org/,,No,ForeTees
Big Bay Point Golf and Country Club,Big Bay Point Golf and Country Club,"3912 30th Side Rd., Innisfil, Ontario, L9S 2Y6",3912 30th Side Rd.,Ontario,ON,Innisfil,Canada,https://www.bigbaypointgolf.com/,,No,WordPress
Big Cedar Golf & Country Club,Big Cedar Golf & Country Club,"1590 Houston Ave, Innisfil, Ontario, Canada, L9S 4M7",1590 Houston Ave,Ontario,ON,Innisfil,Canada,https://www.bigcedargolf.com,,Yes,Tee On
Biggar Golf Course,Biggar Golf Course,"Hwy 4, P.O. Box 1431, Biggar, Saskatchewan, S0K 0M0",Hwy 4,Saskatchewan,SK,Biggar,Canada,https://www.biggargolfclub.com,"Playwright failed: page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.biggargolfclub.com/ Call log: [2m  - navigating to ""https://www.biggargolfclub.com/"", waiting until ""load""[22m ",,
Birchbank Golf Course,Birchbank Golf Course,"5500 Hwy 22, Genelle, British Columbia, V0G 1G0",5500 Hwy 22,British Columbia,BC,Genelle,Canada,https://www.birchbankgolf.com/,,No,"WordPress, Lightspeed"
Birch Hills Golf Club,Birch Hills Golf Club,"Box 280, Birch Hills, Saskatchewan, S0J 0G0",Box 280,Saskatchewan,SK,Birch Hills,Canada,https://www.birchhillsgolfcourse.ca/,,No,"Wix, Lightspeed"
Birdies & Buckets Family Golf Centre,Birdies & Buckets Family Golf Centre,"5228 King George Blvd., Surrey, BC V3S 9M1",5228 King George Blvd.,British Columbia,BC,Surrey,Canada,https://www.birdiesandbuckets.com/,,No,"WordPress, Tee It Up"
Black Bear Golf Club,Black Bear Golf Club,"Box 96 , Lac Du Bonnet, Manitoba, R0E 1A0",Box 96,Manitoba,MB,Lac Du Bonnet,Canada,https://www.blackbeargolf.ca/,,Yes,Tee On
Black Bear Ridge Golf Course - Magee Championship,Black Bear Ridge Golf Course,"501 Harmony Road, Belleville, Ontario, K8N 5J1",501 Harmony Road,Ontario,ON,Belleville,Canada,https://www.blackbearridge.ca/,,No,"Lightspeed, Noteefy"
Black Bull Golf Course - Executive,Black Bull Golf Course,"Box 9 , Ma-Me-O Beach, Alberta, T0C 1X0",Box 9,Alberta,AB,Ma Me O Beach,Canada,https://www.blackbullgolf.com/,,No,"WordPress, Lightspeed"
Black Creek Golf Course,Black Creek Golf Course,"4360 Plank Rd S, Oil Springs, Ontario, N0N 1P0",4360 Plank Rd S,Ontario,ON,Oil Springs,Canada,https://www.blackcreekgolf.com/,,No,Lightspeed
Blackhorse Golf and Country Club,Blackhorse Golf and Country Club,"1436 Bruce Road #1, Kincardine, Ontario, Canada, N2Z 2X5",1436 Bruce Road #1,Ontario,ON,Kincardine,Canada,https://www.blackhorsegolf.ca/,,Yes,Tee On
Blomidon Golf and Country Club,Blomidon Golf and Country Club,"W Valley Rd, Corner Brook, Newfoundland, A2H 5M5",W Valley Rd,Newfoundland,NL,Corner Brook,Canada,https://www.blomidongolf.com/,,Yes,"Wix Bookings, Tee On"
Bloomington Downs Golf Club,Bloomington Downs Golf Club,"855 Bloomington Rd E, Richmond Hill, Ontario, L4E 1A2",855 Bloomington Rd E,Ontario,ON,Richmond Hill,Canada,https://www.bloomingtondowns.ca/,,No,"WordPress, Tee It Up"
Blue Devil Golf Club - Blue Devil Course,Blue Devil Golf Club,"2300, 194 Avenue Southeast, Calgary, Alberta, T2X 0R3",2300 194 Avenue SE,Alberta,AB,Calgary,Canada,https://www.bluedevilgolf.com/,,No,"Club Prophet, Noteefy"
Blue Heron Golf Club,Blue Heron Golf Club,"3417 McDonalds Corners Rd, Lanark, Ontario, Canada, K0G 1K0",3417 McDonalds Corners Rd,Ontario,ON,Lanark,Canada,https://www.blueheron.golf/,,Yes,Tee On
Monterra Golf Course,Monterra Golf Course,"108 Jozo Weider Blvd, Collingwood, Ontario, L9Y 3Z2",108 Jozo Weider Blvd,Ontario,ON,Collingwood,Canada,https://www.bluemountain.ca/things-to-do/activities/monterra-golf,,Yes,Tee On
Bluenose Golf and Country Club,Bluenose Golf and Country Club,"18 Cove Road, Lunenburg, Nova Scotia, B0J 2C0",18 Cove Road,Nova Scotia,NS,Lunenburg,Canada,https://www.bluenosegolfclub.com,,Yes,Tee On
Blue Ocean Golf Club,Blue Ocean Golf Club,"6177 Ripple Way PO Box 1358 , Sechelt, British Columbia, V0N 3A0",6177 Ripple Way PO Box 1358,British Columbia,BC,Sechelt,Canada,https://www.blueoceangolf.ca/,,No,"Lightspeed, WordPress"
Bootleg Gap Golf - Championship Eighteen,Bootleg Gap Golf,"400 - 315th Ave Box 130, Kimberley, British Columbia, V1A 2Y5",400 - 315th Ave Box 130,British Columbia,BC,Kimberley,Canada,https://www.bootleggapgolf.com/,,Yes,Tee On
Borden Golf & Conference Center - Anderson Park,Borden Golf & Conference Center,"31 Louisbourg Rd, Borden, Ontario, L0M 1C0",31 Louisbourg Rd,Ontario,ON,Borden,Canada,https://www.bordengolf.com/,,No,BUZ Club Software
Golf Bouctouche,Golf Bouctouche,"211 Girouardville Road , Bouctouche, New Brunswick, E4S 3G6",211 Girouardville Road,New Brunswick,NB,Bouctouche,Canada,https://www.bouctouchegolf.com/,,No,"WordPress, Lightspeed"
Bowden Hi-Way Golf Course,Bowden Hi-Way Golf Course,"2313 17 Ave, Bowden, Alberta, Canada, T0M 0K0",2313 17 Avenue,Alberta,AB,Bowden,Canada,https://www.bowdengolf.com,,Yes,Tee On
Bowen Island Golf Course,Bowen Island Golf Course,"970 Cowan Pt Dr, Bowen Island, BC, V0N 1G0",970 Cowan Pt Dr,British Columbia,BC,Bowen Island,Canada,https://www.bowengolf.com,,No,Club Prophet
Bradford Highlands Golf Club,Bradford Highlands Golf Club,"23 Brownlee Dr, Bradford West Gwillimbury, Ontario, Canada, L3Z 2A4",23 Brownlee Dr,Ontario,ON,Bradford,Canada,https://www.bradfordhighlands.ca/,,Yes,"WordPress, Tee On"
Peel Village Golf Club,Peel Village Golf Club,"29A Hartford Trail, Brampton, Ontario, L6W 4K2",29A Hartford Trail,Ontario,ON,Brampton,Canada,https://www.brampton.ca/EN/residents/Recreation/Community-Centres/Peel-Village,,No,Tee It Up
Brampton Golf Club,Brampton Golf Club,"7700 Kennedy Rd. R.R. #10, Brampton, Ontario, L6V 2N3",7700 Kennedy Rd. R.R. #10,Ontario,ON,Brampton,Canada,https://www.bramptongolf.com,,No,"WordPress, Jonas Software, ClubHouse Online"
Briar Fox Golf and Country Club,Briar Fox Golf and Country Club,"R.R. #1, Marysville, Ontario, K0K 2N0",R.R. #1,Ontario,ON,Marysville,Canada,https://www.briarfoxgolf.com/,,Yes,Tee On
Briars Golf Club,Briars Golf Club,"127 Hedge Road, Jacksons Point, Ontario, L0E 1R0",127 Hedge Road,Ontario,ON,Jacksons Point,Canada,https://www.briarsgolf.com/,,No,"Jonas Software, ClubHouse Online"
